Fid,Drug_Name1,Reason1,Drug_Name2,Reason2,Rating,Reviews,Drugfollowers,Label
10.42.0.42-123.125.29.138-33138-443-6,Montina L (Aristo) Syrup 30ml,Allergies,Confinex 1mg Tablet 10'SConfinex 2mg Tablet 10'S,Constipation,6,3,78,1
10.42.0.151-10.42.0.1-57605-53-17,Montlevo 4/2.5mg Suspension 30mlMontlevo 10/5mg Tablet 10'S,Allergies,Conlax 5mg Suppository 5'S,Constipation,9,1,19,0
10.42.0.151-119.146.74.49-36548-443-6,Montlevo FX 10/120mg Tablet 10'S,Allergies,Constez Powder 10gm,Constipation,2,23,78,1
216.58.219.202-10.42.0.151-443-49718-6,MONTMED LC Tablet 10's,Allergies,Constiban Suspension 170ml,Constipation,7,16,614,0
172.217.12.195-10.42.0.151-443-58988-6,Montor LC 10/5mg Tablet 10'S,Allergies,Consticalo 1mg Tablet 10'SConsticalo 2mg Tablet 10'S,Constipation,8,13,517,0
10.42.0.211-125.39.83.108-50720-443-6,Montor Lc Kid Syrup 60ml,Allergies,Constipeg Sachet 13.7Gm,Constipation,10,20,23,1
192.229.163.180-10.42.0.42-443-47567-6,Montostat Syrup 60mlMontostat Tablet 10's,Allergies,Constivac Powder 100gm,Constipation,9,9,78,1
10.42.0.211-10.42.0.1-49673-53-17,Montostat Kid Tablet 10's,Allergies,Cremadiet Powder 10gmCremadiet Powder 300gm,Constipation,9,0,78,0
10.42.0.211-125.39.133.40-57607-80-6,Montovent LC 4/2.5mg Tablet 10'S,Allergies,Cremadiet Duo Mixed Fruit Flavour Powder 150gmCremadiet Duo Powder 90gm,Constipation,10,8,78,1
10.42.0.211-123.125.115.164-59140-443-6,Montral Tablet 10'SMontral Syrup 60mlMontral 4/2.5mg Syrup 30ml,Allergies,Cremadiet Plus Powder 100gm,Constipation,3,24,17892,0
172.217.10.142-10.42.0.151-443-37688-6,Montral Kid Tablet 10'S,Allergies,Cremadiet Powder 140gm,Constipation,2,41,78,1
10.42.0.151-121.12.98.63-42060-80-6,MONTU STAR Tablet 10's,Allergies,Cremaffin Mint Syrup 170mlCremaffin Plus Syrup 170mlCremaffin Plus Syrup 150mlCremaffin MF Syrup 170mlCremaffin White Syrup 170mlCremaffin Plus Syrup 200mlCremaffin Mixed Fruit Pink Syrup 450mlCremaffin FS Powder 100gm,Constipation,9,12,331,0
10.42.0.42-104.192.110.245-39434-80-6,MONTY KID Tablet 10's,Allergies,Cremaffin Fresh Tablet 10'S,Constipation,9,2,378,1
10.42.0.211-10.42.0.1-41827-53-17,MONTY PLUS Tablet 10's,Allergies,Cremaffin Mint Syrup 200mlCremaffin Mint Flavour Syrup 225ml,Constipation,1,55,55,0
180.149.134.221-10.42.0.151-80-45049-6,Monzem FX 10/120mg Tablet 10'S,Allergies,Cremaffin Mixed Fruit Syrup 200mlCremaffin Mixed Fruit Syrup 450mlCremaffin Mixed Fruit Syrup 225ml,Constipation,9,8,38,0
157.55.235.173-10.42.0.211-40001-60774-17,Monzem LC 10/5mg Tablet 10'S,Allergies,Cremaffin Plus Syrup 225mlCremaffin Plus Refreshing Flavour Syrup 225ml,Constipation,5,44,393,0
172.217.10.237-10.42.0.42-443-54183-6,Mosha L Tablet 10'sMosha L Syrup 60ml,Allergies,Cremaffin Sugar Free MIXED FRUIT Emulsion 100ml,Constipation,3,1,78,0
172.217.11.14-10.42.0.151-443-47070-6,Mosha L Kid Tablet 10's,Allergies,Cremahep Syrup 200ml,Constipation,9,7,78,0
172.217.8.10-10.42.0.151-443-43763-6,Motimesh 0.1%W/W Cream 15gm,Allergies,Cremalax Liquid 100mlCremalax 10mg Tablet 15'SCremalax 10mg Tablet 10'S,Constipation,9,113,1111,1
239.255.255.250-10.42.0.42-1900-59993-17,Motimesh SF Cream 10gm,Allergies,Cremapeg Kit 1'S,Constipation,10,19,78,1
10.42.0.211-104.192.110.245-51401-443-6,Mozzy mg Tablet 10,Allergies,Crematab 10mg Tablet 10'S,Constipation,1,48,378,0
222.73.28.96-10.42.0.42-80-56092-6,Mtnl Tablet 10'S,Allergies,Cusena Tablet 10's,Constipation,10,43,78,0
10.42.0.211-64.71.142.110-44122-443-6,Mtnl Kid Syrup 60ml,Allergies,Cutimax Cream 125gm,Constipation,6,0,31,0
10.42.0.211-72.21.206.121-59773-443-6,MUCOSET GOLD Tablet 10's,Allergies,Cutinorm 10% Lotion 50ml,Constipation,9,14,28,1
216.58.219.195-10.42.0.42-443-34697-6,Mytimont L 10/5mg Tablet 10'SMytimont L 4/2.5mg Syrup 60ml,Allergies,Download Granules 90gm,Constipation,10,71,43,1
10.42.0.151-101.226.103.112-57630-80-6,NAM Cold FX Suspension 60ml,Allergies,Dulcoflex Tablet 10'SDulcoflex Tablet 40'S,Constipation,10,22,78,1
172.217.11.14-10.42.0.42-443-34434-6,NAM Cold Paediatric Oral Drops 15ml,Allergies,Dulcoflex Adult Suppository 5'S,Constipation,1,3,31,1
163.177.151.166-10.42.0.151-443-33493-6,Nasivion Allergy 120mg Tablet 10'S,Allergies,Dulcoflex Child Suppository 5'S,Constipation,8,2,1368,1
172.217.11.10-10.42.0.211-443-49984-6,Nasivion Allergy 180mg Tablet 10'S,Allergies,Dulcoflex Natural 37.5mg Tablet 10'S,Constipation,9,37,36,0
174.35.73.107-10.42.0.211-80-46871-6,Nasiwar Syrup 60ml,Allergies,Dulcolax 5mg Suppository 5'SDulcolax 5mg Tablet 10'SDulcolax 10mg Suppository 5'S,Constipation,10,43,1448,1
10.42.0.211-119.146.74.34-45008-80-6,Nasiwar Cold Suspension 60ml,Allergies,Dulfre 5mg Tablet 10'S,Constipation,7,51,78,0
10.42.0.1-10.42.0.42-53-10627-17,Nasiwar D Syrup 100ml,Allergies,Duolaxin Liquid 200ml,Constipation,6,15,378,0
172.217.12.194-10.42.0.211-443-58393-6,Nasoclear Mist Nasal Spray 20ml,Allergies,Duphalac Oral Solution 250mlDuphalac Oral Solution 200mlDuphalac Oral Solution 150mlDuphalac Lemon Flavour Oral Solution 250mlDuphalac Syrup 100mlDuphalac Lemon Flavour Oral Solution 150mlDuphalac Enema 300mlDuphalac Lemon Flavour Oral Solution 450mlDuphalac Syrup 200mlDuphalac Liquid 60ml,Constipation,2,13,78,0
172.217.12.170-10.42.0.42-443-60010-6,Nasorest Plus Capsule 10'S,Allergies,Duphalac Bulk Lemon Flavor Oral Solution 160ml,Constipation,10,17,39,1
10.42.0.211-77.234.44.79-35878-443-6,Nefcoz Eye Drops 10ml,Allergies,Duphalac Fiber Solution 200ml,Constipation,10,18,1227,0
180.76.138.25-10.42.0.211-80-44038-6,Neoloridin D Tablet 10'S,Allergies,Duphalac Oral Solution 450ml,Constipation,8,2,78,1
172.217.3.110-10.42.0.211-443-35407-6,Neoloridin Rapitab Tablet 10'S,Allergies,Easylax Syrup 170ml,Constipation,8,62,78,0
10.42.0.211-77.234.44.200-42242-80-6,Neotrop Plus Eye Drops 5ml,Allergies,EASYLAX PLUS ORAL Emulsion 170ml,Constipation,1,8,55,1
10.42.0.211-66.198.24.253-46088-80-6,Neurocreme Cream 30gm,Allergies,Eazygut Syrup 150ml,Constipation,1,5,517,0
203.205.158.61-10.42.0.42-80-56121-6,Newcold 5mg Tablet 10'S,Allergies,Eldoluc Syrup 100ml,Constipation,1,11,786,1
182.22.25.124-10.42.0.42-443-39430-6,Newcold ML 10/5mg Tablet 10'S,Allergies,Emty Oral Solution 100mlEmty Oral Solution 200ml,Constipation,10,3,863,1
175.100.207.206-10.42.0.211-80-35485-6,Newcold Plus Tablet 10'S,Allergies,Encelax Powder 10gmEncelax Syrup 200mlEncelax Powder 20gmEncelax 10gm Syrup 50mlEncelax 3.33Gm Syrup 450ml,Constipation,9,0,78,0
10.42.0.151-10.42.0.1-17292-53-17,Nexcet 5mg Tablet 10'S,Allergies,Enema Bp Liquid 100ml,Constipation,9,1,634,1
10.42.0.211-52.84.29.154-55860-443-6,Nexofex 180mg Tablet 10'S,Allergies,Esivac 3.33Gm Solution 150mlEsivac Oral Solution 180mlEsivac Solution 200ml,Constipation,1,12,37,0
173.194.66.188-10.42.0.42-5228-38135-6,Nexofex M 10/120mg Tablet 10'S,Allergies,EVA Q Syrup 100mlEVA Q Syrup 450mlEVA Q Syrup 200mlEVA Q Fiber Granules 375gmEVA Q Fiber Granules 100gm,Constipation,10,26,78,0
172.217.11.36-10.42.0.211-443-40031-6,Novahist 10mg Tablet 10'S,Allergies,EVA Q Child Pack Syrup 100ml,Constipation,7,18,78,1
192.229.173.173-10.42.0.42-80-41483-6,Nucope 5mg Tablet 10'S,Allergies,EVA Q P Powder 100gm,Constipation,1,1,32,1
216.58.219.206-10.42.0.42-443-57356-6,Nukast 4mg Syrup 60mlNukast 4mg Tablet 10'SNukast 10mg Tablet 10'S,Allergies,Evacuol Granules 75gm,Constipation,5,5,517,0
10.42.0.211-121.12.98.62-45477-80-6,Odifex 120mg Tablet 10'SOdifex 180mg Tablet 10'S,Allergies,Evict Solution 90mlEvict Solution 450mlEvict Solution 180mlEvict Syrup 200mlEvict Fibre Granules 100gmEvict Solution 100mlEvict 10gm Syrup 400ml,Constipation,10,1,378,1
192.229.173.173-10.42.0.42-443-32983-6,Odimont FX Tablet 10'S,Allergies,Evict Fibre Granule 120gm,Constipation,8,183,537,0
10.42.0.151-35.185.4.36-41532-443-6,Odimont LC Syrup 60mlOdimont LC Tablet 15'S,Allergies,Evict XF Syrup 90ml,Constipation,3,46,78,1
216.58.219.196-10.42.0.211-443-43915-6,Odimont LC Kid Tablet 10'S,Allergies,Exelyte Liquid 2X45ml,Constipation,10,44,2785,0
220.243.225.102-10.42.0.42-80-51164-6,Okacet Syrup 30mlOkacet Tablet 10'S,Allergies,Exitol Syrup 250mlExitol Granules 15gm,Constipation,9,11,964,1
180.163.255.159-10.42.0.211-443-52184-6,Okacet L Tablet 10'SOkacet L Syrup 30ml,Allergies,Ezecor LX Granules 90gm,Constipation,6,70,873,0
10.42.0.211-106.39.162.36-50140-80-6,OLMONT 5/10mg Tablet 10's,Allergies,Ezlax Powder 10.4Gm,Constipation,10,6,661,0
10.42.0.151-10.42.0.1-27747-53-17,Olofast 0.60% Nasal Spray 12ml,Allergies,Fabolite Powder 100gmFabolite Powder 300gm,Constipation,2,38,78,0
10.42.0.211-10.42.0.1-52997-53-17,OLOPLUS Eye Drops 5ml,Allergies,Fibadiet 8.5% Powder 50gm,Constipation,10,8,78,0
10.42.0.211-54.192.36.47-51815-80-6,OLOPLUS KT Eye Drops 5ml,Allergies,Fiber Forte Granules 90gm,Constipation,8,9,36,0
10.42.0.151-54.192.38.230-41291-443-6,OLOPLUS OD Eye Drops 3ml,Allergies,Fiberfos Powder 90gm,Constipation,10,14,324,1
10.42.0.211-106.11.92.1-37016-443-6,Oncet 10mg Tablet 10'S,Allergies,Fiberlact 10/3.5mg Powder 90gmFiberlact Syrup 100mlFiberlact Granules 90gmFiberlact Tablet 10,Constipation,9,5,212,1
10.42.0.211-119.146.74.34-46368-80-6,Oncet CF Tablet 10'S,Allergies,Fibotab 500mg Tablet 10'S,Constipation,4,11,491,0
10.42.0.211-10.42.0.1-39971-53-17,Onlord 10mg Tablet 10'S,Allergies,Fibril Powder 100gm,Constipation,2,17,31,0
10.42.0.211-104.196.121.139-44936-443-6,ONTELIO L Tablet 10's,Allergies,Fibril SF Powder 100gm,Constipation,6,51,78,0
156.154.200.36-10.42.0.211-443-33615-6,OPTIHIST AZ Eye Drops 5ml,Allergies,Fibril XL Granules 90gm,Constipation,1,4,3678,1
10.42.0.211-77.234.44.201-58918-80-6,OPTIHIST CROMZ Eye Drops 5ml,Allergies,Fitgut 1mg Tablet 10'S,Constipation,10,17,1392,1
10.42.0.211-66.102.255.40-50787-80-6,OREFEX 120mg Tablet 10's,Allergies,Fostitol Plus Powder 90gm,Constipation,7,9,78,1
10.42.0.211-123.125.29.220-41303-80-6,ORELE 5mg Tablet 10's,Allergies,Freego Granule 150gmFreego Granules 180gmFreego Granules 90gm,Constipation,10,8,1368,1
10.42.0.211-10.42.0.1-56851-53-17,Oriel Tablet 10'SOriel 10mg Tablet 10'S,Allergies,Freego Peg Syrup 200ml,Constipation,2,5,32,1
10.42.0.42-62.138.0.117-38032-80-6,Oriel M Tablet 10'S,Allergies,Freelax Liquid 100ml,Constipation,8,16,211,0
173.222.150.38-10.42.0.151-443-53490-6,Otrivin Alert 5mg Tablet 10'S,Allergies,Freelex 5mg Tablet 10'SFreelex Suspension 170ml,Constipation,2,62,34,1
172.217.6.200-10.42.0.42-443-34659-6,PA Cold AF Plus Syrup 60ml,Allergies,Freelex Plus Suspension 170ml,Constipation,10,1,78,0
10.42.0.211-77.234.44.79-34122-443-6,Perizine Syrup 30ml,Allergies,Gentalose Syrup 100ml,Constipation,10,4,78,0
239.255.255.250-10.42.0.1-1900-49167-17,Phensedyl Cold Liquid 60ml,Allergies,Gerbisa 10mg Tablet 10'SGerbisa 5mg Tablet 10'SGerbisa L Solution 120mlGerbisa 10mg Suppository 5'SGerbisa Adult Suppository 5'S,Constipation,1,19,78,0
172.217.6.197-10.42.0.151-443-38094-6,Phensedyl Levo Tablet 10'S,Allergies,Gerbisa Child Suppository 5'S,Constipation,5,1,478,1
216.58.219.227-10.42.0.151-443-41308-6,Phensedyl LM Tablet 10'S,Allergies,Gerolac Syrup 100ml,Constipation,7,23,414,0
10.42.0.42-123.125.115.190-52316-80-6,Piracit 10mg Tablet 10'S,Allergies,Glycerin Liquid 100gm,Constipation,9,6,31,1
10.42.0.211-31.13.71.36-52352-443-6,Piriton 4mg Tablet 500'S,Allergies,Glycerin (Bharat) Liquid 100gm,Constipation,6,27,78,0
182.22.31.252-10.42.0.211-443-54155-6,Piriton U 2mg Syrup 60ml,Allergies,Golax Powder 75gm,Constipation,8,0,78,1
192.229.173.173-10.42.0.211-80-34842-6,Polaramine 2mg Tablet 10'SPolaramine Paediatric Syrup 60mlPolaramine Syrup 60ml,Allergies,Gudlax NF Granules 90gmGudlax 5mg Tablet 10'SGudlax Plus Suspension 110mlGudlax Granules 120gm,Constipation,2,9,118,0
192.229.173.173-10.42.0.151-80-59863-6,Polostan 2mg Tablet 10'S,Allergies,Gudlax P Tablet 10'S,Constipation,8,17,34,1
10.42.0.151-10.42.0.1-39091-53-17,Polostan SR 6mg Tablet 10'S,Allergies,Gush Granules 90gm,Constipation,1,84,3778,1
10.42.0.42-104.192.110.245-41841-80-6,Pregvom 10/10mg Tablet 30'S,Allergies,Gutclear Syrup 200mlGutclear Syrup 100ml,Constipation,8,18,678,0
205.185.216.42-10.42.0.42-443-55709-6,Privent Drops 5ml,Allergies,Gutclear IG Powder 90gmGutclear IG Powder 180gm,Constipation,10,34,78,1
10.42.0.211-103.235.46.212-55775-443-6,PSORID 50mg Capsule 6's,Allergies,Gutfeel Granules 90gm,Constipation,8,22,23,0
10.42.0.211-54.192.38.65-37982-443-6,Q.Mont 4/2.5mg Tablet 10'S,Allergies,Gutfeel Orange Powder 90gm,Constipation,1,4,78,0
10.42.0.211-23.206.173.182-47900-80-6,R Kast L 10/5mg Tablet 10'S,Allergies,H Peg Powder 119Gm,Constipation,9,162,78,1
10.42.0.211-10.42.0.1-23486-53-17,Ralif 10mg Tablet 10'S,Allergies,HAPILAC Syrup 200ml,Constipation,9,43,455,1
10.42.0.211-112.80.248.220-39795-443-6,Ralzal 10mg Tablet 10'S,Allergies,Heptulac Fiber Oral Solution 200ml,Constipation,10,17,78,0
175.100.207.233-10.42.0.42-443-49614-6,Ranmontelc 4/2.5mg Tablet 10'S,Allergies,Heptulac Fiber Oral Solution 100ml,Constipation,1,6,78,1
10.42.0.42-115.239.210.141-46330-80-6,Rapidon Eye Drops 5ml,Allergies,Husky Sachet 5.4Gm,Constipation,1,11,78,0
10.42.0.211-10.42.0.1-29238-53-17,REM CC LM 10mg Tablet 10'S,Allergies,Ibiclear Suspension 180ml,Constipation,1,2,78,1
10.42.0.211-96.7.200.199-33033-443-6,Remune Al Capsule 10'S,Allergies,Ibiprompt Suspension 200ml,Constipation,1,19,35,0
172.217.11.3-10.42.0.151-443-48575-6,RENODAPT S 540mg Tablet 10's,Allergies,Ibsinorm 6mg Tablet 10'S,Constipation,4,11,78,1
157.240.2.35-10.42.0.151-80-51071-6,REOKAST 5mg Tablet 10'sREOKAST 10mg Tablet 10's,Allergies,Igol Pearl Sachet 15gmIgol Powder 250gm,Constipation,7,21,44,0
183.79.248.124-10.42.0.42-443-46678-6,Respicure FM Tablet 10'S,Allergies,Igol D Powder 90gm,Constipation,1,0,58,0
172.217.6.238-10.42.0.211-443-60101-6,Retilone 40mg Injection 1ml,Allergies,Igol Plus Powder 250gmIgol Plus Powder 90gm,Constipation,1,50,78,0
192.229.173.173-10.42.0.211-443-45500-6,REVOKAST Syrup 60mlREVOKAST Tablet 10's,Allergies,Inluse Syrup 200ml,Constipation,2,7,28,0
10.42.0.211-66.231.239.124-56942-443-6,REXHIST 180mg Tablet 10's,Allergies,Isabgol Powder 20gm,Constipation,4,33,78,0
10.42.0.151-40.78.68.158-52124-443-6,Rhinofex 120mg Tablet 10'SRhinofex 180mg Tablet 10'S,Allergies,Itworks Powder 100gm,Constipation,10,17,78,1
172.217.12.202-10.42.0.151-443-39452-6,Rhinomax 10+5mg Tablet 10'SRhinomax 4+2.5mg Tablet 10'S,Allergies,Itworks XL Granule 1gm,Constipation,9,38,1368,1
172.217.10.78-10.42.0.151-443-47611-6,RID AR Tablet 10'S,Allergies,Julablax Tablet 10'S,Constipation,8,5,1448,0
172.217.12.206-10.42.0.151-443-36731-6,RID AR Kid Syrup 30mlRID AR Kid Tablet 10'S,Allergies,Julax Tablet 10'S,Constipation,10,36,31,0
10.42.0.151-66.231.239.122-47486-80-6,Ridyl Tablet 10'S,Allergies,Julax M 5mg Tablet 10'S,Constipation,1,26,78,0
202.77.129.150-10.42.0.211-80-49450-6,Rinitrin 10mg Tablet 10'S,Allergies,Kinetix 5mg Tablet 10'S,Constipation,10,7,78,1
222.73.28.96-10.42.0.211-80-36930-6,Rinofast Drops 15ml,Allergies,Kinlax Suspension 200ml,Constipation,1,27,499,1
203.205.158.63-10.42.0.151-80-36745-6,Rinosolvin Tablet 10'SRinosolvin Suspension 60ml,Allergies,Kinlax Plus Syrup 200ml,Constipation,9,3,43,1
10.42.0.211-31.13.71.52-52978-443-6,Rinostat LM Syrup 60mlRinostat LM Tablet 10'S,Allergies,Kiofiber 750mg Tablet 10'SKiofiber Powder 90gm,Constipation,6,34,78,1
192.229.173.173-10.42.0.211-80-50467-6,Roletra D Tablet 10'S,Allergies,Laclith Syrup 100ml,Constipation,10,19,78,1
10.42.0.211-104.192.110.245-38581-443-6,Romilast 8mg Tablet 10'SRomilast 4mg Granules 0.5gm,Allergies,Lacrelax Syrup 200ml,Constipation,9,2,36,0
169.47.40.146-10.42.0.151-5222-50195-6,Romilast FX Tablet 10'S,Allergies,Lacrelax IG Granules 90gmLacrelax IG Granules 180gm,Constipation,10,9,32,1
10.42.0.211-119.146.74.49-50595-443-6,Romilast L 4/2.5mg Tablet 10'SRomilast L 4mg Tablet 10'SRomilast L 5/2.5mg Tablet 10'SRomilast L Syrup 60mlRomilast L 10/5mg Tablet 10'SRomilast L mg Tablet 5mg Tablet 10'SRomilast L 10mg Tablet 10'S,Allergies,Lacrest Syrup 100ml,Constipation,10,35,23,0
216.58.219.202-10.42.0.211-443-56811-6,RUP AL 10mg Tablet 10'S,Allergies,Lacsan Syrup 240ml,Constipation,10,14,17837,0
172.217.11.42-10.42.0.42-443-33856-17,Rupacet 10mg Tablet 10'S,Allergies,Lacsyo Syrup 200ml,Constipation,2,24,78,0
172.217.10.78-10.42.0.211-443-45594-6,Rupahist 10mg Tablet 10'S,Allergies,Lacsyp Syrup 100mlLacsyp Syrup 200ml,Constipation,10,3,374,1
175.100.207.233-10.42.0.42-443-51745-6,Rupanex Tablet 10'SRupanex M Tablet 10'S,Allergies,Lactifiber Tablet 10 Granules 90gmLactifiber Granule 180gmLactifiber Granules 90gm,Constipation,10,21,78,0
172.217.10.234-10.42.0.211-443-54673-6,Rupiz 10mg Tablet 10'S,Allergies,Lactigol Granules 90gm,Constipation,1,28,78,1
172.217.10.33-10.42.0.42-443-33635-6,Ryma 120mg Tablet 10'S,Allergies,Lactihep Syrup 450mlLactihep Syrup 200mlLactihep Tablet 10'SLactihep Powder 10gmLactihep 10gm Syrup 100ml,Constipation,2,9,517,0
10.42.0.211-121.12.98.63-49696-80-6,Rzine M Tablet 10'SRzine M 10/5mg Suspension 60ml,Allergies,Lactihep Plus Oral Emulsion 250ml,Constipation,1,45,78,1
10.42.0.211-120.55.89.238-49888-8977-6,Safecet 5mg Tablet 10'SSafecet 10mg Tablet 10'S,Allergies,Lactihusk Granules 180gmLactihusk Granules 90gm,Constipation,10,26,78,0
10.42.0.1-10.42.0.42-53-36877-17,Safecet M 10/5mg Tablet 10'S,Allergies,LACTINOVA Granules 90gm,Constipation,8,1,31,1
172.217.12.170-10.42.0.211-443-47464-6,Salphyllin M 5/2.5mg Tablet 10'SSalphyllin M 10/5mg Tablet 10'S,Allergies,Lactiron 10gm Syrup 300ml,Constipation,1,145,342,1
239.255.255.250-10.42.0.1-1900-46955-17,Satrin Syrup 60mlSatrin 10mg Tablet 10'S,Allergies,Lactiz Granules 100gm,Constipation,6,23,38,0
172.217.5.227-10.42.0.151-443-44543-6,Setride Syrup 30mlSetride 10mg Tablet 10'S,Allergies,LACTO HEALTH Solution 200ml,Constipation,9,12,39,1
10.42.0.211-54.225.195.136-52987-443-6,Shcorty H17 Cream 10gm,Allergies,Lactomen Syrup 100ml,Constipation,1,5,78,0
172.217.12.202-10.42.0.211-443-34530-6,Sibastin 20mg Tablet 10'S,Allergies,Lactudos Oral Solution 200mlLactudos Oral Solution 100ml,Constipation,9,9,78,0
10.42.0.211-103.235.46.211-56423-443-6,SIGCET 5mg Tablet 10's,Allergies,Lactulax Syrup 100ml,Constipation,5,39,78,1
10.42.0.1-10.42.0.42-53-47614-17,Sigcet M 4/2.5mg Syrup 60ml,Allergies,Lactusoft Syrup 200mlLactusoft 10mg Syrup 100ml,Constipation,1,16,19,1
10.42.0.211-10.42.0.1-52819-53-17,Sinarest AF Plus Syrup 60ml,Allergies,Laispeg Granules 90gm,Constipation,10,5,35,0
10.42.0.151-64.71.142.124-45312-443-6,Sizon 10mg Tablet 10'SSizon 5mg Tablet 10'SSIZON 20mg Tablet 10's,Allergies,Lakzativ Granules 90gm,Constipation,10,14,378,1
10.42.0.151-119.146.74.34-59400-80-6,Sizon Forte Tablet 10'S,Allergies,Laxaid Sachet 15gm,Constipation,10,77,78,0
172.217.10.14-10.42.0.42-80-60456-6,Smarti 10mg Tablet 2'SSmarti Tablet 10'S,Allergies,Laxan Solution 450mlLaxan Solution 100ml,Constipation,10,42,627,1
172.217.11.10-10.42.0.151-443-56226-6,Smarti M Tablet 10'S,Allergies,Laxarun Syrup 170ml,Constipation,1,20,478,0
172.217.10.138-10.42.0.151-443-40395-6,Solitair 10/5mg Tablet 10'S,Allergies,Laxday Syrup 100mlLaxday Syrup 200ml,Constipation,6,2,78,1
10.42.0.211-98.139.180.180-60642-443-6,Spiromont F Tablet 10'S,Allergies,Laxecute 10mg Tablet 10'S,Constipation,6,10,78,0
172.217.6.206-10.42.0.211-443-39372-6,Spiromont F 180 Tablet 10'S,Allergies,Laxidyl Tablet 20'S,Constipation,2,39,5781,0
10.42.0.211-10.42.0.1-29062-53-17,Spiromont L 10/5mg Tablet 10'S,Allergies,LAXIFAST SP 10mg Tablet 10's,Constipation,9,44,378,0
10.42.0.211-23.23.129.231-41578-443-6,Spiromont L Kid Syrup 60ml,Allergies,Laxifin Suspension 170ml,Constipation,1,10,78,0
182.22.24.124-10.42.0.211-443-38541-6,Stanhist 10mg Tablet 10'S,Allergies,Laxihusk Granules 150gm,Constipation,9,153,44,0
172.217.12.194-10.42.0.151-443-45250-6,Starcet 5mg Tablet 10'S,Allergies,Laxikem Suspension 170ml,Constipation,2,122,1786,1
216.58.219.234-10.42.0.42-443-35153-6,Stonmont LC 10/5mg Tablet 10'S,Allergies,Laxikem Plus Syrup 170ml,Constipation,5,0,78,1
10.42.0.211-104.88.106.16-46466-80-6,Stop Allerg 10Mg Tablet 10's,Allergies,LAXIT Syrup 200ml,Constipation,10,4,78,0
10.42.0.42-37.1.203.158-57677-443-6,Stugil D Tablet 6'S,Allergies,LAXIT PLUS Syrup 200ml,Constipation,3,14,78,0
172.217.11.42-10.42.0.151-443-37918-6,Sudin PD Drops 10ml,Allergies,Laxitol Syrup 100mlLaxitol Powder 10gmLaxitol Powder 20gmLaxitol Syrup 200ml,Constipation,3,0,78,0
151.101.1.140-10.42.0.151-443-54105-6,Sunkul Eye Drops 10ml,Allergies,Laxitol Husk 90gm Granules 1'S,Constipation,10,10,35,1
10.42.0.211-36.110.213.49-56257-80-6,Supratop Cream 15gm,Allergies,Laxitose Syrup 200ml,Constipation,2,124,31,1
209.85.144.188-10.42.0.151-5228-53129-6,Symfine 120mg Tablet 6'SSymfine 180mg Tablet 6'S,Allergies,Laxium Liquid 100mlLaxium Liquid 200ml,Constipation,4,26,32,1
169.45.248.185-10.42.0.42-443-50563-6,Tancet L 5mg Tablet 10'S,Allergies,Laxive Powder 100gm,Constipation,1,4,78,1
10.42.0.211-111.221.77.148-47848-40010-6,Taregyl Syrup 30mlTaregyl 1mg Tablet 10'S,Allergies,Laxive EV Powder 100gm,Constipation,7,32,23,1
172.217.10.234-10.42.0.42-443-45407-6,Tastylora Tablet 10'S,Allergies,LAXIWAL Solution 150mlLaxiwal Solution 200mlLaxiwal Solution 100ml,Constipation,10,63,31,0
203.205.179.172-10.42.0.211-80-54450-6,Tastymont LC Tablet 10'S,Allergies,Laxoclear 10mg Tablet 10'SLaxoclear Syrup 120ml,Constipation,1,20,78,1
10.42.0.211-10.42.0.1-61470-53-17,Tastymont LC Kid Tablet 10'S,Allergies,Laxodoc Solution 100ml,Constipation,3,40,578,0
183.79.248.124-10.42.0.42-443-43909-6,Tavegyl Syrup 30mlTavegyl Syrup 60mlTavegyl 1mg Tablet 10'S,Allergies,Laxoluz Syrup 200ml,Constipation,1,81,242,0
209.10.120.26-10.42.0.211-80-45232-6,Teczine 5mg CP Tablet 30'STeczine 10mg Tablet 15'STeczine Syrup 60mlTeczine 5mg Tablet 10'S,Allergies,Laxopan Suspension 170ml,Constipation,9,2,78,0
172.217.12.138-10.42.0.42-443-39747-6,Teczine M Tablet 10'STeczine M Syrup 60ml,Allergies,Laxopeg Kid Powder 8.5gmLaxopeg Syrup 200mlLaxopeg Syrup 100mlLaxopeg Powder 17GmLaxopeg Powder 119Gm,Constipation,10,33,35,1
180.149.136.194-10.42.0.211-443-32997-6,Teczine M Kid Tablet 10'S,Allergies,Laxopeg CW Powder 138.4Gm,Constipation,1,51,78,0
183.79.215.137-10.42.0.211-443-46093-6,Telekast F Tablet 10'S,Allergies,Laxopeg FC Oral Solution 200ml,Constipation,3,4,1232,1
10.42.0.211-10.42.0.1-37398-53-17,Telekast L Tablet 10'S,Allergies,Laxopeg Fiber Powder 140gm,Constipation,2,61,78,0
10.42.0.151-74.125.22.188-37263-5228-6,Telekast L Kid Syrup 60mlTelekast L Kid Tablet 10'S,Allergies,Laxopeg Junior Solution 100ml,Constipation,9,6,78,1
192.229.163.180-10.42.0.42-443-36804-6,Terfed Syrup 50mlTerfed 60mg Tablet 10'S,Allergies,Laxose Solution 100mlLAXOSE Solution 150mlLaxose Syrup 200ml,Constipation,10,52,31,0
10.42.0.211-66.102.255.40-51277-443-6,Terizine 10mg Tablet 40'S,Allergies,Laxovel Powder 100gm,Constipation,1,0,33,1
